,Ozone_ppb,Month
2685,41.775398843930596,2017-05-09
2686,38.86949710982655,2017-05-10
2687,38.743287356321794,2017-05-11
2688,39.79988505747121,2017-05-12
2689,40.451695402298824,2017-05-13
2690,40.45212068965515,2017-05-14
2691,38.234988439306335,2017-05-15
2692,34.27505232558135,2017-05-16
2693,32.779629411764674,2017-05-17
2694,34.55454705882349,2017-05-18
2695,41.338770588235256,2017-05-19
2696,44.27827647058821,2017-05-20
2697,44.47968235294117,2017-05-21
2698,46.02651764705875,2017-05-22
2699,47.0955438596491,2017-05-23
2700,45.510461988304044,2017-05-24
2701,39.205409356725134,2017-05-25
2702,35.24574566473984,2017-05-26
2703,38.13770930232555,2017-05-27
2704,41.03995930232554,2017-05-28
2705,41.2588947368421,2017-05-29
2706,40.34787134502921,2017-05-30
2707,34.14978735632181,2017-05-31
2708,34.775063583815,2017-06-01
2709,41.33632758620685,2017-06-02
2710,45.511959770114935,2017-06-03
2711,43.780511494252856,2017-06-04
2712,42.5358771929824,2017-06-05
2713,42.88266863905324,2017-06-06
2714,41.08804142011828,2017-06-07
2715,33.97049112426033,2017-06-08
2716,31.223629411764666,2017-06-09
2717,33.523399999999945,2017-06-10
2718,31.05259523809522,2017-06-11
2719,30.690360946745507,2017-06-12
2720,36.08399408284022,2017-06-13
2721,42.89306395348832,2017-06-14
2722,37.99806358381501,2017-06-15
2723,38.87849999999997,2017-06-16
2724,39.35284971098263,2017-06-17
2725,39.359298245614006,2017-06-18
2726,40.69806976744182,2017-06-19
2727,40.786810344827536,2017-06-20
2728,40.34643604651159,2017-06-21
2729,41.829232558139466,2017-06-22
2730,43.16232369942193,2017-06-23
2731,41.62134302325578,2017-06-24
2732,39.39543023255809,2017-06-25
2733,33.556517241379275,2017-06-26
2734,35.493358381502865,2017-06-27
2735,35.974017241379286,2017-06-28
2736,40.270620689655146,2017-06-29
2737,42.0008850574712,2017-06-30
2738,43.08964739884388,2017-07-01
2739,42.441768786127135,2017-07-02
2740,45.867947674418595,2017-07-03
2741,44.86364327485377,2017-07-04
2742,41.08500584795317,2017-07-05
2743,43.6663448275862,2017-07-06
2744,43.96433333333329,2017-07-07
2745,44.35979069767436,2017-07-08
2746,40.10291860465113,2017-07-09
2747,38.724563218390756,2017-07-10
2748,36.68506818181815,2017-07-11
2749,35.93500571428569,2017-07-12
2750,37.668205714285676,2017-07-13
2751,41.72366666666664,2017-07-14
2752,42.20030285714285,2017-07-15
2753,39.04567816091952,2017-07-16
2754,38.989771428571366,2017-07-17
2755,36.30224277456645,2017-07-18
2756,37.8314137931034,2017-07-19
2757,37.0392068965517,2017-07-20
2758,38.105748571428535,2017-07-21
2759,42.2436857142857,2017-07-22
2760,42.36318285714281,2017-07-23
2761,36.71559428571426,2017-07-24
2762,37.102820809248534,2017-07-25
2763,38.14263529411758,2017-07-26
2764,38.32045930232557,2017-07-27
2765,37.433867052023096,2017-07-28
2766,38.320566473988436,2017-07-29
2767,39.446809248554885,2017-07-30
2768,41.35156395348832,2017-07-31
2769,41.209977011494225,2017-08-01
2770,42.86604597701145,2017-08-02
2771,41.367960227272704,2017-08-03
2772,38.586520231213825,2017-08-04
2773,38.017450867051984,2017-08-05
2774,37.27890697674414,2017-08-06
2775,38.73485380116953,2017-08-07
2776,39.016339181286504,2017-08-08
2777,39.11208571428569,2017-08-09
2778,40.33429714285708,2017-08-10
2779,42.46256571428568,2017-08-11
2780,42.11865317919071,2017-08-12
2781,35.76694285714283,2017-08-13
2782,30.841656976744147,2017-08-14
2783,30.527739884393014,2017-08-15
2784,35.461548571428544,2017-08-16
2785,38.29831034482756,2017-08-17
2786,40.252833333333285,2017-08-18
2787,41.156410404624225,2017-08-19
2788,38.77407514450862,2017-08-20
2789,35.83921052631575,2017-08-21
2790,39.925390804597676,2017-08-22
2791,40.78902857142853,2017-08-23
2792,36.35068786127166,2017-08-24
2793,40.54465116279064,2017-08-25
2794,44.271569767441854,2017-08-26
2795,41.01176162790693,2017-08-27
2796,43.69329651162786,2017-08-28
2797,44.0886686046511,2017-08-29
2798,41.39074269005844,2017-08-30
2799,43.67818604651161,2017-08-31
2800,49.76953179190746,2017-09-01
2801,49.444658959537534,2017-09-02
2802,41.31431976744181,2017-09-03
2803,37.38407602339179,2017-09-04
2804,35.8814186046511,2017-09-05
2805,37.10710526315787,2017-09-06
2806,34.888029069767406,2017-09-07
2807,37.02306395348831,2017-09-08
2808,38.521333333333295,2017-09-09
2809,42.228947368421004,2017-09-10
2810,39.28976608187133,2017-09-11
2811,39.373637426900565,2017-09-12
2812,34.64939534883716,2017-09-13
2813,31.988403508771892,2017-09-14
2814,33.08227325581393,2017-09-15
2815,39.10302906976744,2017-09-16
2816,38.954668604651104,2017-09-17
2817,37.940610465116244,2017-09-18
2818,34.73987283236991,2017-09-19
2819,33.4764228571428,2017-09-20
2820,29.510630681818128,2017-09-21
2821,30.642742857142824,2017-09-22
2822,31.661689655172378,2017-09-23
2823,34.6525057471264,2017-09-24
2824,34.889239999999965,2017-09-25
2825,36.79373142857139,2017-09-26
2826,38.91495999999994,2017-09-27
2827,41.131908045977006,2017-09-28
2828,40.134275862068904,2017-09-29
2829,36.77764534883717,2017-09-30
2830,38.117581395348786,2017-10-01
2831,34.086186046511585,2017-10-02
2832,32.492783625730965,2017-10-03
2833,34.1076608187134,2017-10-04
2834,37.48638150289011,2017-10-05
2835,38.696473684210474,2017-10-06
2836,41.810129411764656,2017-10-07
2837,39.58991715976329,2017-10-08
2838,33.55448255813951,2017-10-09
2839,36.09274999999997,2017-10-10
2840,36.73531428571425,2017-10-11
2841,33.99531791907513,2017-10-12
2842,36.720169590643245,2017-10-13
2843,38.612105263157844,2017-10-14
2844,38.53913953488371,2017-10-15
2845,36.584959537572225,2017-10-16
2846,38.535820809248534,2017-10-17
2847,40.780734104046175,2017-10-18
2848,35.69755232558135,2017-10-19
2849,29.86146511627905,2017-10-20
2850,28.948662790697647,2017-10-21
2851,28.221529069767424,2017-10-22
2852,29.972662790697647,2017-10-23
2853,31.9802923976608,2017-10-24
2854,32.58646783625727,2017-10-25
2855,34.138086705202305,2017-10-26
2856,34.09870114942524,2017-10-27
2857,34.95118390804592,2017-10-28
2858,37.0857183908046,2017-10-29
2859,34.137287356321785,2017-10-30
2860,28.14321264367811,2017-10-31
2861,30.79915060240961,2017-11-01
2862,28.273638554216838,2017-11-02
2863,28.17450909090905,2017-11-03
2864,28.687445121951185,2017-11-04
2865,25.530463414634113,2017-11-05
2866,23.67340119760476,2017-11-06
2867,22.222185628742483,2017-11-07
2868,21.99730722891563,2017-11-08
2869,22.821253012048174,2017-11-09
2870,23.667560240963816,2017-11-10
2871,23.728024096385496,2017-11-11
2872,23.472487951807192,2017-11-12
2873,24.89241212121208,2017-11-13
2874,23.192551515151507,2017-11-14
2875,24.466286585365825,2017-11-15
2876,23.11739024390243,2017-11-16
2877,22.048103030303007,2017-11-17
2878,21.974957575757557,2017-11-18
2879,22.90118181818179,2017-11-19
2880,20.803999999999984,2017-11-20
2881,17.316950920245368,2017-11-21
2882,16.28498787878785,2017-11-22
2883,19.342801204819256,2017-11-23
2884,20.947351515151496,2017-11-24
2885,24.498763636363613,2017-11-25
2886,28.462335365853612,2017-11-26
2887,26.895551515151485,2017-11-27
2888,20.495193939393914,2017-11-28
2889,18.38731515151513,2017-11-29
2890,16.63854545454543,2017-11-30
2891,17.966787499999977,2017-12-01
2892,22.62908176100628,2017-12-02
2893,28.085905660377325,2017-12-03
2894,28.772806451612873,2017-12-04
2895,24.472772151898727,2017-12-05
2896,24.589769230769228,2017-12-06
2897,23.350324840764323,2017-12-07
2898,20.410082802547745,2017-12-08
2899,22.440248407643303,2017-12-09
2900,21.32959615384613,2017-12-10
2901,18.93468354430377,2017-12-11
2902,19.10570512820512,2017-12-12
2903,17.81618589743588,2017-12-13
2904,23.307490445859862,2017-12-14
2905,21.347490445859837,2017-12-15
2906,29.380487341772103,2017-12-16
2907,25.5096139240506,2017-12-17
2908,19.882807692307672,2017-12-18
2909,23.855301282051283,2017-12-19
2910,26.978265822784767,2017-12-20
2911,22.684139240506298,2017-12-21
2912,19.527076433120996,2017-12-22
2913,18.329882352941148,2017-12-23
2914,18.555723684210502,2017-12-24
2915,20.423105263157872,2017-12-25
2916,19.31780379746834,2017-12-26
2917,18.33577564102563,2017-12-27
2918,18.691698717948693,2017-12-28
2919,18.919754838709665,2017-12-29
2920,20.1831883116883,2017-12-30
2921,24.954874172185413,2017-12-31
2922,20.790238993710677,2018-01-01
2923,16.618223602484452,2018-01-02
2924,13.260527950310545,2018-01-03
2925,16.667543209876527,2018-01-04
2926,17.594141104294454,2018-01-05
2927,16.53185276073618,2018-01-06
2928,15.14788607594935,2018-01-07
2929,16.5801304347826,2018-01-08
2930,26.712088050314442,2018-01-09
2931,18.274697530864174,2018-01-10
2932,15.614030864197511,2018-01-11
2933,18.39587730061348,2018-01-12
2934,20.73346012269936,2018-01-13
2935,17.72206748466257,2018-01-14
2936,15.897349693251515,2018-01-15
2937,14.268224999999976,2018-01-16
2938,15.516260869565206,2018-01-17
2939,22.46458641975305,2018-01-18
2940,27.309528301886754,2018-01-19
2941,24.838044025157213,2018-01-20
2942,24.118534591194933,2018-01-21
2943,22.457438271604925,2018-01-22
2944,19.007993788819853,2018-01-23
2945,25.048802469135776,2018-01-24
2946,26.737228395061717,2018-01-25
2947,22.627030864197497,2018-01-26
2948,25.901999999999962,2018-01-27
2949,23.97098765432096,2018-01-28
2950,18.16547530864196,2018-01-29
2951,16.418366459627308,2018-01-30
2952,20.250360248447183,2018-01-31
2953,22.240944444444434,2018-02-01
2954,23.876123456790108,2018-02-02
2955,28.77580981595089,2018-02-03
2956,28.087208588957022,2018-02-04
2957,27.02386503067482,2018-02-05
2958,27.97777777777775,2018-02-06
2959,27.44090853658535,2018-02-07
2960,25.176442424242406,2018-02-08
2961,27.505369696969677,2018-02-09
2962,32.8893757575757,2018-02-10
2963,32.60916969696966,2018-02-11
2964,30.39317575757573,2018-02-12
2965,25.889304878048762,2018-02-13
2966,29.464575757575716,2018-02-14
2967,29.715707317073132,2018-02-15
2968,27.522145454545427,2018-02-16
2969,32.28154545454541,2018-02-17
2970,38.63784242424238,2018-02-18
2971,33.03369696969694,2018-02-19
2972,28.64334545454544,2018-02-20
2973,30.83677300613492,2018-02-21
2974,34.45150306748463,2018-02-22
2975,31.48491411042944,2018-02-23
2976,32.95866463414631,2018-02-24
2977,33.997067073170705,2018-02-25
2978,35.66325454545449,2018-02-26
2979,28.115162650602368,2018-02-27
2980,31.959987951807193,2018-02-28
2981,34.026134969325106,2018-03-01
2982,32.02290853658533,2018-03-02
2983,33.59156097560971,2018-03-03
2984,31.40764024390239,2018-03-04
2985,30.84171341463412,2018-03-05
2986,29.186590361445745,2018-03-06
2987,29.56744785276072,2018-03-07
2988,29.59263414634141,2018-03-08
2989,28.230524096385498,2018-03-09
2990,21.205951807228896,2018-03-10
2991,24.736102409638534,2018-03-11
2992,27.299727272727235,2018-03-12
2993,29.066515151515123,2018-03-13
2994,34.62608484848483,2018-03-14
2995,35.13493902439021,2018-03-15
2996,33.2402699386503,2018-03-16
2997,31.730208588957034,2018-03-17
2998,29.07413580246909,2018-03-18
2999,30.634176829268256,2018-03-19
3000,31.798260606060552,2018-03-20
3001,24.74278787878787,2018-03-21
3002,31.786848484848466,2018-03-22
3003,35.163636363636314,2018-03-23
3004,38.65595121951213,2018-03-24
3005,37.62244512195115,2018-03-25
3006,35.11014814814813,2018-03-26
3007,32.30157575757573,2018-03-27
3008,32.22077575757573,2018-03-28
3009,33.86344242424239,2018-03-29
3010,37.474387878787816,2018-03-30
3011,38.26865116279068,2018-03-31
3012,38.98257317073169,2018-04-01
3013,35.91439024390237,2018-04-02
3014,37.34068902439022,2018-04-03
3015,41.4604242424242,2018-04-04
3016,36.914278787878736,2018-04-05
3017,27.168198795180693,2018-04-06
3018,31.052048484848452,2018-04-07
3019,34.62884242424239,2018-04-08
3020,34.06742682926826,2018-04-09
3021,39.518442424242394,2018-04-10
3022,43.500478527607356,2018-04-11
3023,42.685624242424225,2018-04-12
3024,35.646727272727226,2018-04-13
3025,42.326902439024344,2018-04-14
3026,43.727587878787844,2018-04-15
3027,37.905734939759,2018-04-16
3028,35.12279041916166,2018-04-17
3029,39.74081325301202,2018-04-18
3030,35.40084939759035,2018-04-19
3031,35.48492814371252,2018-04-20
3032,38.497095808383186,2018-04-21
3033,40.774568862275416,2018-04-22
3034,41.6512831325301,2018-04-23
3035,42.86403636363629,2018-04-24
3036,44.86940853658533,2018-04-25
3037,43.985569696969655,2018-04-26
3038,40.96516167664663,2018-04-27
3039,43.54415568862272,2018-04-28
3040,39.51811377245506,2018-04-29
3041,39.079399999999936,2018-04-30
3042,37.94185889570547,2018-05-01
3043,34.948993788819855,2018-05-02
3044,35.81512121212117,2018-05-03
3045,39.91387878787873,2018-05-04
3046,43.195503030302994,2018-05-05
3047,40.2911515151515,2018-05-06
3048,40.86558536585361,2018-05-07
3049,40.926036363636314,2018-05-08
3050,40.09487804878051,2018-05-09
3051,41.59230303030299,2018-05-10
3052,40.73053333333332,2018-05-11
3053,39.437163636363614,2018-05-12
3054,37.725690909090865,2018-05-13
3055,37.529945454545405,2018-05-14
3056,37.6714879518072,2018-05-15
3057,35.35559638554214,2018-05-16
3058,36.307126506024055,2018-05-17
3059,35.69270481927705,2018-05-18
3060,39.408484848484775,2018-05-19
3061,38.110557575757525,2018-05-20
3062,35.211636363636345,2018-05-21
3063,36.29687272727267,2018-05-22
3064,37.697463855421645,2018-05-23
3065,37.32880722891561,2018-05-24
3066,31.016855421686717,2018-05-25
3067,30.806921686746968,2018-05-26
3068,34.73846385542163,2018-05-27
3069,38.219530120481885,2018-05-28
3070,41.353397590361396,2018-05-29
3071,38.466618181818156,2018-05-30
3072,35.48485454545449,2018-05-31
3073,38.61400606060607,2018-06-01
3074,44.0623818181818,2018-06-02
3075,43.93463190184045,2018-06-03
3076,42.193957575757544,2018-06-04
3077,41.70329696969692,2018-06-05
3078,39.566012345678956,2018-06-06
3079,42.37546296296297,2018-06-07
3080,43.26182822085885,2018-06-08
3081,38.793304878048744,2018-06-09
3082,37.892121951219494,2018-06-10
3083,37.81562195121944,2018-06-11
3084,41.19007317073168,2018-06-12
3085,40.592798780487755,2018-06-13
3086,39.006650306748426,2018-06-14
3087,37.29126829268288,2018-06-15
3088,36.43542944785273,2018-06-16
3089,34.172376543209836,2018-06-17
3090,38.8200731707317,2018-06-18
3091,40.564721212121206,2018-06-19
3092,42.38957668711653,2018-06-20
3093,43.4119325153374,2018-06-21
3094,45.618560240963824,2018-06-22
3095,43.39220606060603,2018-06-23
3096,41.383845679012296,2018-06-24
3097,40.45142592592594,2018-06-25
3098,44.711490909090855,2018-06-26
3099,43.20035757575752,2018-06-27
3100,39.786206060606006,2018-06-28
3101,38.90037951807224,2018-06-29
3102,43.9799757575757,2018-06-30
3103,41.21047619047615,2018-07-01
3104,40.71587804878044,2018-07-02
3105,40.19695121951215,2018-07-03
3106,37.29319512195118,2018-07-04
3107,40.89087804878047,2018-07-05
3108,39.51374358974357,2018-07-06
3109,39.96062499999998,2018-07-07
3110,43.61869999999996,2018-07-08
3111,43.149390243902424,2018-07-09
3112,38.13868292682922,2018-07-10
3113,38.03460975609751,2018-07-11
3114,36.18487499999997,2018-07-12
3115,36.25753658536584,2018-07-13
3116,36.5812682926829,2018-07-14
3117,36.742073170731686,2018-07-15
3118,39.922463414634116,2018-07-16
3119,40.7331707317073,2018-07-17
3120,41.10970731707313,2018-07-18
3121,42.52221951219507,2018-07-19
3122,39.13275609756094,2018-07-20
3123,30.846804878048733,2018-07-21
3124,34.91178048780487,2018-07-22
3125,39.37882926829265,2018-07-23
3126,41.602574999999966,2018-07-24
3127,41.28797499999995,2018-07-25
3128,43.3162195121951,2018-07-26
3129,41.754699999999964,2018-07-27
3130,43.574999999999974,2018-07-28
3131,41.601399999999984,2018-07-29
3132,40.938449999999946,2018-07-30
3133,46.298780487804855,2018-07-31
3134,47.405323529411724,2018-08-01
3135,45.55782352941174,2018-08-02
3136,45.606205882352896,2018-08-03
3137,44.24821874999995,2018-08-04
3138,41.37796969696967,2018-08-05
3139,45.334727272727264,2018-08-06
3140,48.88453124999998,2018-08-07
3141,51.61693939393938,2018-08-08
3142,51.34993939393937,2018-08-09
3143,47.36406060606058,2018-08-10
3144,38.05242424242422,2018-08-11
3145,37.09799999999998,2018-08-12
3146,39.87284848484846,2018-08-13
3147,41.708363636363615,2018-08-14
3148,42.23982352941171,2018-08-15
3149,44.28891176470585,2018-08-16
3150,43.71927272727268,2018-08-17
3151,45.09336363636359,2018-08-18
3152,45.07534374999999,2018-08-19
3153,45.77297058823528,2018-08-20
3154,43.872029411764686,2018-08-21
3155,45.84079411764703,2018-08-22
3156,47.34438235294114,2018-08-23
3157,51.050852941176466,2018-08-24
3158,48.93158823529407,2018-08-25
3159,46.666441176470535,2018-08-26
3160,40.37632352941174,2018-08-27
3161,33.77597058823527,2018-08-28
3162,37.89102941176468,2018-08-29
3163,40.382558823529365,2018-08-30
3164,43.08299999999999,2018-08-31
3165,31.882333333333296,2018-09-01
3166,35.898066666666615,2018-09-02
3167,36.470533333333286,2018-09-03
3168,36.294133333333285,2018-09-04
3169,34.96859999999997,2018-09-05
3170,31.768599999999985,2018-09-06
3171,32.43913333333329,2018-09-07
3172,32.615599999999965,2018-09-08
3173,33.72166666666663,2018-09-09
3174,34.368599999999994,2018-09-10
3175,37.113733333333286,2018-09-11
3176,33.876666666666644,2018-09-12
3177,32.25564285714284,2018-09-13
3178,29.71366666666664,2018-09-14
3179,28.807933333333317,2018-09-15
3180,29.556933333333305,2018-09-16
3181,32.658666666666626,2018-09-17
3182,32.34519999999997,2018-09-18
3183,34.59664285714283,2018-09-19
3184,39.022933333333285,2018-09-20
3185,38.96466666666666,2018-09-21
3186,35.074533333333285,2018-09-22
3187,32.23539999999997,2018-09-23
3188,31.372599999999963,2018-09-24
3189,31.44319999999999,2018-09-25
3190,32.958733333333306,2018-09-26
3191,37.35686666666663,2018-09-27
3192,40.90166666666665,2018-09-28
3193,29.011733333333307,2018-09-29
3194,33.47906666666664,2018-09-30
3195,35.529,2018-10-01
3196,31.353,2018-10-02
3197,11.647,2018-10-03
3198,25.765,2018-10-04
3199,24.471,2018-10-05
3200,29.765,2018-10-06
3201,27.294,2018-10-07
3202,28.765,2018-10-08
3203,33.471000000000004,2018-10-09
3204,32.235,2018-10-10
3205,28.529,2018-10-11
3206,32.353,2018-10-12
3207,32.118,2018-10-13
3208,34.529,2018-10-14
3209,26.2349999999999,2018-10-15
3210,32.471,2018-10-16
3211,35.647,2018-10-17
3212,38.9409999999999,2018-10-18
3213,40.2939999999999,2018-10-19
3214,44.8239999999999,2018-10-20
3215,44.0,2018-10-21
3216,40.706,2018-10-22
3217,30.352999999999906,2018-10-23
3218,32.118,2018-10-24
3219,31.881999999999998,2018-10-25
3220,35.82400000000001,2018-10-26
3221,45.353,2018-10-27
3222,22.765,2018-10-28
3223,29.1759999999999,2018-10-29
3224,24.059,2018-10-30
3225,29.167,2018-10-31
